ENSEMBL	ENTREZID	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000020576	71169	Nbas	neuroblastoma amplified sequence	2073.13624770058	-0.123645908282834	0.0970556660998365	-1.27399050750806	0.202666780330145	0.329570278293881
ENSMUSG00000038007	230379	Acer2	alkaline ceramidase 2	5867.25619744042	-0.12929284806634	0.10151229549632	-1.27366893737926	0.202780769474516	0.329729528696505
ENSMUSG00000075270	241489	Pde11a	phosphodiesterase 11A	26.0641494949567	-0.349876880657829	0.275213501783384	-1.27348155131053	0.202847215018455	0.32981145222988
ENSMUSG00000048445	71276	Ccdc57	coiled-coil domain containing 57	117.295572919496	-0.218194065635883	0.171301535360096	-1.27337949536797	0.202883409878393	0.329844181773947
ENSMUSG00000018995	244141	Nars2	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)	574.854126639076	0.126584796835675	0.0995614735374846	1.27264494509468	0.203144062102409	0.330215650628348
ENSMUSG00000032783	78733	Troap	trophinin associated protein	40.99349142105	0.285714493121251	0.222224019804255	1.27236158870924	0.203244675133718	0.330353045427921
ENSMUSG00000005698	13018	Ctcf	CCCTC-binding factor	1939.23027391483	0.0966577746928112	0.0759964634850113	1.27185859858146	0.203423364185064	0.330506057179019
ENSMUSG00000006699	12540	Cdc42	cell division cycle 42	12614.2564673529	0.0800894555735405	0.0629788301141978	1.27174913461158	0.203462266803605	0.330506057179019
ENSMUSG00000026387	319229	Sctr	secretin receptor	25.1024462225708	0.365164360200105	0.3003539520963	1.27171375678556	0.203474840957797	0.330506057179019
ENSMUSG00000030102	16438	Itpr1	inositol 1,4,5-trisphosphate receptor 1	1945.99639298416	-0.167367974058108	0.131607999744401	-1.27173300886038	0.203467998224175	0.330506057179019
ENSMUSG00000033419	20616	Snap91	synaptosomal-associated protein 91	6.23122439027133	-0.477234444934907	0.348322771062082	-1.27179786052481	0.203444949335301	0.330506057179019
ENSMUSG00000059316	26569	Slc27a4	solute carrier family 27 (fatty acid transporter), member 4	2018.59917577221	-0.0911840709253192	0.0716915941080927	-1.27185337374147	0.203425220928285	0.330506057179019
ENSMUSG00000068566	50918	Myadm	myeloid-associated differentiation marker	9596.33162746316	0.0774093261167019	0.060871202618631	1.27168886808528	0.203483687356321	0.330506057179019
ENSMUSG00000079598	665180	Clec2l	C-type lectin domain family 2, member L	5.30938831271689	-0.446307639990342	0.348285196833377	-1.27197932741135	0.203380464405872	0.330506057179019
ENSMUSG00000098721	102466152	Mir6357	microRNA 6357	20.5713701067267	0.365478395304946	0.290132563752346	1.27151221097186	0.203546486116035	0.330581905785036
ENSMUSG00000020844	18230	Nxn	nucleoredoxin	1058.88849861953	0.132627803974317	0.104300696775505	1.27114037595954	0.203678713575754	0.330770493327326
ENSMUSG00000086544	329427	Chn1os3	chimerin 1, opposite strand 3	24.1559186607548	0.369496266487373	0.288870930497157	1.27035001972532	0.203959978146046	0.331201065429817
ENSMUSG00000022779	21976	Top3b	topoisomerase (DNA) III beta	1650.57645486277	0.0839204242648486	0.0660685404728961	1.27022454206871	0.204004657944686	0.331247420871514
ENSMUSG00000019947	71371	Arid5b	AT rich interactive domain 5B (MRF1-like)	5680.46723409632	0.132199857810704	0.104105120594116	1.26969823162832	0.204192142959622	0.331473203609027
ENSMUSG00000035498	109332	Cdcp1	CUB domain containing protein 1	3.71467472130143	-0.48385481781579	0.339145981435087	-1.26971567559022	0.204185926973756	0.331473203609027
ENSMUSG00000018932	26397	Map2k3	mitogen-activated protein kinase kinase 3	2424.02809105925	-0.0888588461105422	0.0699963593533857	-1.26941597943551	0.20429273991568	0.331610288240078
ENSMUSG00000041781	51786	Cpsf2	cleavage and polyadenylation specific factor 2	2497.962527107	0.111117271983462	0.0875937657804995	1.26872082281236	0.204540653078146	0.331960215714212
ENSMUSG00000040283	237754	Btnl9	butyrophilin-like 9	3.90508521444118	0.435328981901986	0.338203095110602	1.26867444673835	0.204557199923708	0.33196083060651
ENSMUSG00000028161	19055	Ppp3ca	protein phosphatase 3, catalytic subunit, alpha isoform	3747.81771777694	0.0776314815349263	0.0612122175172487	1.26833040691521	0.204679982714105	0.33213383427535
ENSMUSG00000028568	70533	Btf3l4	basic transcription factor 3-like 4	242.114564245868	-0.158111123507998	0.124678469484736	-1.26812560547264	0.204753098803778	0.332225769468081
ENSMUSG00000037395	214742	Rcor3	REST corepressor 3	930.080555321105	-0.110708493306199	0.0873095396615341	-1.26808107192083	0.204769000224945	0.332225769468081
ENSMUSG00000020953	12810	Coch	cochlin	9.69708389257558	0.459041332517427	0.334994611931447	1.26762468955766	0.204932010651103	0.332385183876171
ENSMUSG00000058064	100040551	Gm10036	ribosomal protein L11 pseudogene	77.0660034393876	-0.264824415030008	0.208848502414014	-1.26766392780898	0.204917991845709	0.332385183876171
ENSMUSG00000037143	78774	Cfap61	cilia and flagella associated protein 61	3.68729666143058	0.39184615111956	0.337154022257984	1.26736963403435	0.205023152345914	0.332470739459409
ENSMUSG00000040782	26374	Cop1	COP1, E3 ubiquitin ligase	1086.88231226941	0.104937358772879	0.0828230470659404	1.26734113412308	0.205033338351599	0.332470739459409
ENSMUSG00000044390	332359	Tigd3	tigger transposable element derived 3	24.5575701657827	0.357367459251025	0.282374605966097	1.26723562901884	0.205071049586563	0.33250562979636
ENSMUSG00000098113	100039827	Gm2445	glyceraldehyde-3-phosphate dehydrogenase pseudogene	16.9107537571207	-0.404266452484808	0.319610843133442	-1.26715089933242	0.205101338607223	0.332528481071029
ENSMUSG00000004849	11769	Ap1s1	adaptor protein complex AP-1, sigma 1	2909.32229590165	0.108129066877486	0.0853932132953771	1.26647415868594	0.205343375405657	0.332868323371936
ENSMUSG00000022236	252967	Ropn1l	ropporin 1-like	133.23890112734	0.200651068513632	0.160272307590371	1.26596980760212	0.205523891911535	0.33313464504047
ENSMUSG00000041115	245666	Iqsec2	IQ motif and Sec7 domain 2	977.138978897052	0.112320977073979	0.088757473564494	1.26584359009708	0.205569085508278	0.333155297470674
ENSMUSG00000032468	74125	Armc8	armadillo repeat containing 8	983.290645939902	0.120237841525578	0.0950404399073854	1.26561167570704	0.2056521438874	0.33326360049693
ENSMUSG00000027905	53975	Ddx20	DEAD box helicase 20	650.421450538623	-0.106444768616908	0.0841340355161077	-1.26509767416295	0.205836316549172	0.333535731306732
ENSMUSG00000026987	407823	Baz2b	bromodomain adjacent to zinc finger domain, 2B	1690.24701464708	-0.134017164806714	0.105966077174217	-1.26478508752248	0.20594837851466	0.333690980718356
ENSMUSG00000032412	11933	Atp1b3	ATPase, Na+/K+ transporting, beta 3 polypeptide	4598.43409603857	0.100486215423575	0.0794624316275261	1.26465080027689	0.205996533951113	0.333742668277775
ENSMUSG00000041025	212632	Iffo2	intermediate filament family orphan 2	1438.71818997848	0.109399221654488	0.0865515822331418	1.26409019892152	0.206197654069102	0.334042151913113
ENSMUSG00000086837	100504291	Gm16618	predicted gene, 16618	26.0236359784759	-0.367150281784214	0.290354753285126	-1.26396955091075	0.206240956128268	0.334059585928179
ENSMUSG00000059852	240444	Kcng2	potassium voltage-gated channel, subfamily G, member 2	8.41155853508622	-0.452219967791737	0.342550943936522	-1.26343490947929	0.206432925011386	0.334344152112785
ENSMUSG00000024758	20168	Rtn3	reticulon 3	9988.02837005876	0.0673659743884107	0.0533352741625297	1.26318698977557	0.206521987326056	0.334462016388908
ENSMUSG00000000627	20355	Sema4f	sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain	3.11342154305356	-0.492991931306042	0.334563428404897	-1.26299051084551	0.206592589945903	0.334549968985667
ENSMUSG00000021514	170936	Zfp369	zinc finger protein 369	516.393289391947	0.114226269347919	0.0904553414028179	1.26291231532587	0.206620693551015	0.334569091481818
ENSMUSG00000072596	13587	Ear2	eosinophil-associated, ribonuclease A family, member 2	8.12135087368944	-0.400705495869244	0.347176583095216	-1.26269722040948	0.206698013354282	0.334648913165998
ENSMUSG00000004961	53420	Syt5	synaptotagmin V	43.5390956115952	-0.258998888756023	0.20545970135156	-1.26257374797959	0.206742407266866	0.334660604383736
ENSMUSG00000053930	380702	Shisa6	shisa family member 6	20.1387832843667	-0.384282632621252	0.307433691186357	-1.26219488476523	0.206878668898239	0.334828380089756
ENSMUSG00000074272	26365	Ceacam1	carcinoembryonic antigen-related cell adhesion molecule 1	20.3012407416948	0.353699239852923	0.293853655147125	1.2619488248044	0.206967201530925	0.334945265376603
ENSMUSG00000026213	71728	Stk11ip	serine/threonine kinase 11 interacting protein	775.160721873168	0.110896286485635	0.0878571836890542	1.26160201344781	0.207092031309435	0.335120869076711
ENSMUSG00000086741	101056408	Gm15816	predicted gene 15816	9.16917177648137	-0.445455447199652	0.343005465592776	-1.26151438352424	0.207123581090082	0.335144936531065
ENSMUSG00000022706	18100	Mrpl40	mitochondrial ribosomal protein L40	916.934452039565	0.103135684930555	0.0818591885401267	1.26063260552389	0.207441245595428	0.335606623163291
ENSMUSG00000047875	269604	Gpr157	G protein-coupled receptor 157	183.161835791188	-0.175696573521853	0.139388971507561	-1.26000114909282	0.207668947716484	0.335869148051583
ENSMUSG00000032122	56857	Slc37a2	solute carrier family 37 (glycerol-3-phosphate transporter), member 2	274.017515093321	0.171437012609577	0.135361885984886	1.25967957712372	0.207784975671359	0.336004386589188
ENSMUSG00000060288	66101	Ppih	peptidyl prolyl isomerase H	76.4777726579015	0.226894573768706	0.180572448628756	1.25967868963992	0.207785295953776	0.336004386589188
ENSMUSG00000040396	68904	Abhd13	abhydrolase domain containing 13	1353.97094721401	-0.111167175507604	0.0882547419530791	-1.25961438768204	0.207808502723306	0.336015449512909
ENSMUSG00000065562	387211	Mir215	microRNA 215	6.46786098530146	0.36596821087203	0.347730444846516	1.25951674722188	0.207843745052586	0.336045970030688
ENSMUSG00000041654	69806	Slc39a11	solute carrier family 39 (metal ion transporter), member 11	597.867137099733	-0.112557105554918	0.0894354138780718	-1.25846383160068	0.208224059641987	0.336581356681568
ENSMUSG00000029030	67808	Tprgl	transformation related protein 63 regulated like	4249.69697431181	0.107785121645248	0.0856735129758978	1.25823567632861	0.208306536109635	0.336661665570137
ENSMUSG00000035948	380660	Acss3	acyl-CoA synthetase short-chain family member 3	5490.48997506372	-0.139345345658962	0.110756632101124	-1.25806862424665	0.208366939235914	0.336720489352484
ENSMUSG00000025001	15201	Hells	helicase, lymphoid specific	267.06379854723	0.226317589943607	0.179456898488022	1.25784522838622	0.208447735133431	0.336783828907744
ENSMUSG00000055660	76781	Mettl4	methyltransferase like 4	345.266459287839	0.197624971282779	0.15719091392166	1.25786207153311	0.208441642657194	0.336783828907744
ENSMUSG00000070803	56222	Cited4	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4	17.8090401061512	0.404253766639425	0.321573948658863	1.25737107147581	0.208619299382222	0.337007982290777
ENSMUSG00000066487	544872	Gm5786	ribosomal protein S2 pseudogene	23.4473052523155	-0.375240504720692	0.297868176018917	-1.25721938671901	0.208674205094951	0.337070158052832
ENSMUSG00000020444	14923	Guk1	guanylate kinase 1	821.541924625385	-0.152869420951542	0.121608283423298	-1.25697003695773	0.208764485610838	0.337162937037814
ENSMUSG00000062995	15893	Ica1	islet cell autoantigen 1	36.6861228677321	-0.317849209916224	0.252678275438542	-1.25699981751419	0.208753701662033	0.337162937037814
ENSMUSG00000029710	13846	Ephb4	Eph receptor B4	1344.11373420127	0.103404712580781	0.0822649796821407	1.25658732340485	0.208903107378886	0.337333747597584
ENSMUSG00000001334	384061	Fndc5	fibronectin type III domain containing 5	13.0128865723142	-0.4044481940097	0.326568357052706	-1.25567537855465	0.209233689531436	0.337787868647542
ENSMUSG00000031970	72185	Dbndd1	dysbindin (dystrobrevin binding protein 1) domain containing 1	55.3134915330051	0.261126221488056	0.208430191838012	1.25504536086875	0.209462293639059	0.338130341457438
ENSMUSG00000109894	546009	Gm5904	predicted gene 5904	8.11334008531724	0.412138473719742	0.343609314863414	1.25493669361063	0.209501742214808	0.338167434839185
ENSMUSG00000019986	52906	Ahi1	Abelson helper integration site 1	447.169905763096	-0.129528250432783	0.103219364329841	-1.2548783412923	0.20952292759432	0.338175045151056
ENSMUSG00000042672	77772	Dcst1	DC-STAMP domain containing 1	41.1254378538791	0.294490615551642	0.236893392516603	1.25344795374984	0.210042728981638	0.338960725571878
ENSMUSG00000025496	13491	Drd4	dopamine receptor D4	11.3846633898688	-0.454342260414865	0.34093152118414	-1.2532978956101	0.210097314009	0.339022166868342
ENSMUSG00000046753	320234	Ccdc66	coiled-coil domain containing 66	409.376333879025	-0.15859650080591	0.12660438518683	-1.25306333217505	0.210182659181497	0.339133230515874
ENSMUSG00000036748	67116	Cuedc2	CUE domain containing 2	1339.45348301225	0.126551712553433	0.101055603567057	1.25262460783612	0.210342355009612	0.339364233306408
ENSMUSG00000046519	229593	Golph3l	golgi phosphoprotein 3-like	1004.7513183777	0.105568672158598	0.084253445672536	1.25257477669645	0.210360499115003	0.339366839618861
ENSMUSG00000083674	171588	Gm38402	zinc finger protein pseudogene	34.1083227488057	-0.306147266614227	0.244346632865734	-1.25207348329434	0.210543088959892	0.3396347189287
ENSMUSG00000083674	668917	Zfp133-ps	zinc finger protein 133, pseudogene	34.1083227488057	-0.306147266614227	0.244346632865734	-1.25207348329434	0.210543088959892	0.3396347189287
ENSMUSG00000099109	102465670	Mir7115	microRNA 7115	5.80029285736706	0.378997132372619	0.347791148308286	1.25202379377747	0.210561193988686	0.339637240551158
ENSMUSG00000052981	76980	Ube2ql1	ubiquitin-conjugating enzyme E2Q family-like 1	8.30973465944562	-0.452996842622625	0.342448043671352	-1.25181745971404	0.210636386567713	0.339705151913304
ENSMUSG00000023892	22709	Zfp51	zinc finger protein 51	333.20421666712	-0.167483611456739	0.133914406381566	-1.25139443434281	0.210790606865417	0.339904805630374
ENSMUSG00000037499	66208	Nenf	neuron derived neurotrophic factor	997.498183020083	-0.183737220645608	0.146830175804813	-1.25136609808159	0.210800940196123	0.339904805630374
ENSMUSG00000074207	11522	Adh1	alcohol dehydrogenase 1 (class I)	2909.76656696268	0.136739793425183	0.109351609891793	1.25134167230037	0.210809847793551	0.339904805630374
ENSMUSG00000021357	66482	Exoc2	exocyst complex component 2	1795.11207626995	0.097072252305989	0.0776145604857102	1.25071484634797	0.211038531926204	0.340246810954757
ENSMUSG00000020866	12291	Cacna1g	calcium channel, voltage-dependent, T type, alpha 1G subunit	2096.50388764561	0.101376943639077	0.0811030828353285	1.25004083249982	0.211284631676877	0.340542834410091
ENSMUSG00000088982	115490028	Gm25600	predicted gene, 25600	16.1241317122873	-0.400934802982284	0.319362842218137	-1.25003028446103	0.211288484684889	0.340542834410091
ENSMUSG00000025470	69752	Zfp511	zinc finger protein 511	460.202917798568	-0.133596423760594	0.106924355882581	-1.24970021928001	0.211409077201273	0.340683711882627
ENSMUSG00000035566	219228	Pcdh17	protocadherin 17	7.68109703601313	-0.426708539910282	0.343922790609491	-1.24931795249791	0.211548804257351	0.340828629081288
ENSMUSG00000005505	67136	Kbtbd4	kelch repeat and BTB (POZ) domain containing 4	1014.85517395999	0.0946069118579854	0.0758076758139318	1.24885539523777	0.211717968526216	0.341074407985897
ENSMUSG00000078154	100039945	Gm12184	CDK2 (cyclin-dependent kinase 2)-associated protein 1 pseudogene	9.46028793386635	0.42381331621676	0.341252600551294	1.24878051672099	0.211745361937704	0.341091775561347
ENSMUSG00000020775	60441	Mrpl38	mitochondrial ribosomal protein L38	2632.51223401276	0.140016782557228	0.11218803918025	1.24852745725319	0.211837959681004	0.341191347693208
ENSMUSG00000034171	14073	Faah	fatty acid amide hydrolase	7.33136967813463	0.446320828421141	0.343619058358508	1.24852076158367	0.211840410110706	0.341191347693208
ENSMUSG00000084203	386426	Gm15593	glyceraldehyde-3-phosphate dehydrogenase pseudogene	15.7032058100463	-0.387314056747671	0.309735777998785	-1.24829450632269	0.21192322531519	0.341244424921299
ENSMUSG00000086401	100504049	Gm15559	predicted gene 15559	129.16867188415	-0.188243881322123	0.150861377894662	-1.24829588818069	0.211922719448868	0.341244424921299
ENSMUSG00000052135	329934	Foxo6	forkhead box O6	25.0662653415772	0.351770965779019	0.300815846840008	1.24816457252902	0.211970794976827	0.341294256780444
ENSMUSG00000042804	100129	Gpr153	G protein-coupled receptor 153	1137.86503655694	-0.139674818520738	0.111933197964005	-1.24808477555343	0.212000013026283	0.341298291553672
ENSMUSG00000071862	107065	Lrrtm2	leucine rich repeat transmembrane neuronal 2	13.2928609207309	-0.42992254654622	0.335696761282467	-1.24806693346971	0.212006546389808	0.341298291553672
